Date,Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
20211216,0,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,0,1,1,2,1,0,1,2,0,1,1,1,2,0,1,1,1,0,1,0,1,2,1,2,1,2,1,2,1,2,0,0,1,1,1,1,1,1,1,2,1,1,2,1,2,0,2,0,1,1,1,0,1,0,0,2,2,1,0,1,0,0,1,1,2,1,2,1,1,2,0,1,1,2,1,1,2,1,2,2
20211219,2,1,2,1,0,1,0,0,0,0,2,0,1,2,1,2,1,2,1,2,1,2,0,0,1,2,1,2,1,2,2,0,2,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,1,0,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,0,0,0,1,0,0,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,2,0,2,1,2,1
20211221,1,1,1,2,1,2,1,1,2,1,0,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,0,1,2,1,1,1,1,2,1,0,2,1,2,1,2,1,1,1,1,2,1,0,2,2,2,2,2,1,0,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,2,1,2,1,2,0,0,2,1,2,0,2,0,0,1,0,1,2,0,0,1,0,2,1,0
20211223,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,1,1,2,1,1,0,1,0,1,2,2,1,2,1,2,0,1,2,1,2,0,0,1,1,1,2,1,2,2,1,1,1,2,1
20211226,1,2,1,2,0,0,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,0,1,0,0,2,1,0,1,1,1,2,1,0,1,2,1,2,1,2,0,2,0,2,1,0,1,0,1,2,1,2,1,2,1,2,1,1,1,2,1,0,2,1,2,2,1,1,1,2,1,1,1,2,0,0,0,0,0,1,1,1,2,1,0,1,1,2,1,2,1,2,2,0,2,0,0,0,2,1,2,1,2,1
20211228,2,1,1,1,2,1,2,1,2,1,2,1,2,1,0,1,0,1,2,1,2,1,2,1,0,0,0,0,2,0,1,0,1,2,1,1,2,2,2,1,2,1,1,0,1,2,0,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,0,0,2,1,2,1,2,1,2,1,2,1,2,0,1,1,2,1,2,2,1,1,2,1,0,1,1,0,1,2,1,1,1,1,1,2,1,0,1,2,1,2,1,2
20211230,1,1,1,2,1,0,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,1,1,2,1,2,1,2,1,0,1,0,1,1,0,1,0,1,0,1,2,2,2,2,2,2,1,1,1,2,1,0,1,2,1,1,1,1,2,2,1,2,1,0,1,1,1,2,1,2,1,1,2,1,2,1,2,0,1,0,1,2,0,2,1,1,0,2,1,1,2,1,2,1,2
20220102,2,1,1,1,2,1,2,1,2,1,2,0,1,2,1,1,1,2,1,2,1,2,1,2,0,2,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,2,1,2,1,0,1,2,1,0,1,0,0,2,2,2,2,2,1,2,1,2,1,2,0,0,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,0,0,1,2,1,2,0,1,1,0,0,0,0,0,2,1,2,1,2,1,2,1,1,1,2
20220104,1,2,1,2,1,2,2,1,2,1,0,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,0,2,0,1,2,2,2,2,1,2,0,2,2,2,0,2,1,1,0,1,0,1,2,2,1,2,1,2,1,2,1,2,1,2,0,1,2,1,2,0,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,0,1,1,1,1,2,1,2,2,2,1,1,1,1,0,0,0,0,2,0
20220106,0,0,2,1,2,0,0,1,0,2,0,0,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,0,1,0,1,2,1,1,0,1,0,1,2,2,1,0,1,2,1,0,1,0,1,2,0,1,2,1,0,1,0,2,1,2,1,0,1,2,2,2,1,1,1,1,2,1,1,1,1,1,0,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,0,1,0,1,2,1,1,1,2,1,2
20220109,1,1,2,1,2,2,1,2,1,1,1,2,0,0,1,0,1,2,1,2,1,2,1,1,1,0,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,2,1,2,1,2,2,2,1,1,0,1,0,0,1,0,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,2,1,0,1,0,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,0,1,0,2,2,1,1,1,2,1,2,1,2
20220111,1,1,1,1,1,2,0,1,2,1,2,0,2,0,1,0,2,1,1,0,1,2,1,2,2,0,2,2,1,1,0,0,0,0,0,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,0,2,2,2,2,1,1,2,1,1,1,2,2,0,1,2,1,1,2,2,2,2,1,1,1,0,1,0,1,2,2,1,2,1,2,1,1,1,0,1,0,0,1,0,1,0,1,2,1,2,1,1,1,2
20220113,1,1,1,1,1,2,1,1,1,2,2,2,1,0,1,0,1,2,1,0,1,0,1,2,0,1,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,2,1,1,2,1,2,1,0,1,0,1,0,1,2,2,1,1,1,2,1,1,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,2,1,2,1,1,2,1,2,1,0,0,0,0,0,0,1,0,1,1,1,1
20220116,1,2,1,2,1,2,1,2,0,2,0,0,1,0,1,0,1,2,1,0,1,0,1,2,1,1,2,1,0,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,0,1,0,2,1,1,1,0,0,0,0,1,0,1,2,1,2,0,2,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,2,1,2,1,2,1,2,0,0,1,1,1,2,1,0,1,1,2,1,0,1,1,0,1,2,0,1
20220118,2,1,2,1,2,1,1,2,1,2,1,2,1,0,1,0,1,2,1,0,1,0,1,2,1,2,0,0,0,0,1,1,1,1,1,2,1,0,1,0,1,2,1,0,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,2,2,2,1,1,2,1,1,0,1,0,1,2,1,2,1,1,1,2,1,2,1,2,2,2,0,1,1,1,2,1,1,2,1,1,1,2,0,2,1,1,1,2,0,0,0,0,2,0
20220120,1,1,2,1,2,1,1,0,1,2,1,1,2,0,2,0,1,2,0,0,2,0,1,1,2,2,1,1,2,1,2,0,1,0,2,1,0,0,0,2,2,1,0,1,0,1,2,0,2,1,2,1,2,1,2,0,1,0,1,1,1,2,1,1,1,2,2,0,1,0,1,2,1,0,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,0,1,2,1,0
20220123,1,1,1,2,1,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,2,0,1,0,1,2,1,2,1,2,1,2,0,2,0,2,1,0,1,0,1,2,1,2,1,0,1,0,0,2,1,2,1,2,0,0,0,0,0,0,1,2,1,2,1,2,1,0,1,0,1,0,0,1,2,1,1,0,1,2,1,2,1,2,1,2,1,2,0,0,1,2,1,2,1,2,1,1,1,2,1,2,2,0,2,0,0,0
20220125,2,0,2,1,2,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,0,1,0,1,2,0,1,2,0,2,0,2,1,2,1,2,1,1,1,1,0,1,0,0,1,2,1,2,1,1,0,1,0,1,0,1,2,1,0,1,2,1,2,1,2,1,2,2,1,1,1,2,0,0,1,2,1,2,1,0,0,2,0,0,0,1,1,0,0,0,0
20220127,1,1,2,1,2,1,1,1,1,2,1,2,2,0,2,0,1,0,0,0,1,0,1,0,1,2,1,0,1,2,0,1,2,1,2,1,0,2,0,2,2,1,1,1,2,1,0,1,2,1,0,1,0,0,2,1,2,1,0,1,1,2,1,2,1,2,0,0,0,0,0,0,1,2,1,2,2,2,1,0,1,2,1,1,1,2,0,2,0,0,1,1,0,1,0,0,1,1,1,2,1,0,1,1,1,2,1,0
20220208,1,2,0,2,1,2,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,0,1,2,1,0,1,0,1,2,0,2,0,0,1,1,1,2,1,0,1,1,1,2,1,0,1,2,1,2,1,2,1,1,1,2,1,0,1,0,1,0,1,2,0,0,0,0,2,1,1,0,0,2,0,2,1,1,2,1,0,1,1,2,1,1,1,2,1,2,1,1,1,2
20220210,2,1,1,1,2,1,2,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,1,1,2,1,0,1,0,0,0,0,2,1,1,1,2,0,2,1,1,1,2,1,2,1,2,0,0,0,2,1,1,1,2,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,1,0,1,2,1,2,1,2,1,2,1,0,1,2,1,1,0,2,1,2,1,1,1,2
20220213,2,1,2,1,2,1,1,1,1,2,1,0,1,1,1,2,1,0,1,1,1,2,1,0,1,2,1,0,1,0,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,0,1,1,2,1,0,1,1,1,1,2,1,0,1,1,1,2,1,0,1,2,1,1,1,2,1,0,1,2,0,2,2,1,1,1,2,0,1,2,1,2,1,1,0,0,2,0,2,0
20220215,1,1,2,1,2,1,2,1,2,1,0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,1,2,1,2,0,2,0,2,1,0,1,2,1,2,1,0,1,2,2,2,0,2,0,0,0,1,1,1,2,1,2,2,0,1,0,2,1,2,1,1,1,0,0,1,2,1,1,1,1,1,0,1,0,0,1,1,2,1,2,1,2,1,0,1,0,1,1,1,1,1,1,2,2
20220217,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,0,1,0,2,1,0,1,1,1,2,1,0,1,1,1,2,1,0,2,1,2,1,0,0,1,0,2,0,0,0,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,0,2,0,1,1,1,2,1,1,1,2,0,0,0,0,0,0,1,2,1,1,2,1
20220220,1,2,1,2,1,2,1,1,1,2,1,2,0,0,0,0,2,0,2,1,2,0,2,0,0,1,2,1,2,0,2,0,2,0,0,0,2,0,2,0,0,1,1,2,0,2,1,2,1,1,2,1,2,1,1,1,1,1,1,0,2,1,1,1,2,1,2,0,2,0,2,0,2,1,2,1,0,1,0,0,0,0,2,0,0,0,1,0,1,2,1,0,1,2,1,2,1,0,0,0,0,0,1,2,1,2,0,2
20220222,2,2,1,1,1,1,1,2,1,2,1,2,1,0,2,0,0,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,0,1,1,1,2,1,0,1,0,1,1,0,2,1,2,1,2,1,0,1,1,1,1,1,2,2,1,2,1,0,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,2,1,0,0,0,2,0,1,2,1,0,0,2,0,1,1,0,0,0,0,0,0,1,2,1,2,0
20220224,0,0,0,0,0,2,1,2,1,1,1,1,1,0,2,0,0,0,1,2,1,1,1,2,1,2,1,2,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,0,1,0,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,0,2,0,0,0,1,1,1,1,2,2,1,0,1,0,1,2,2,0,2,2,1,1,1,1,1,2,1,0,1,2,1,0,1,2
20220227,0,2,0,1,2,0,0,1,2,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,0,2,0,0,1,0,0,1,0,1,1,2,1,2,2,0,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,0,1,0,1,2,1,0,1,0,1,2,2,1,1,1,2,1,1,2,1,2,1,2
20220301,0,0,1,0,1,2,2,1,0,1,0,0,1,1,1,1,2,1,1,0,1,2,1,1,1,2,1,0,1,0,1,1,1,2,1,2,1,1,1,2,1,0,1,1,1,0,1,0,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,0,0,1,2,1,1,1,1,1,1,1,2,1,2,0,1,2,1,2,0,0,1,0,1,2,1,0,1,0,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1
20220303,1,0,1,0,1,2,1,1,1,2,1,0,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,0,2,0,2,1,2,1,2,0,2,1,2,1,2,1,2,1,0,0,2,0,0,0,1,1,1,1,1,1,2,1,2,1,0,0,1,2,1,2,1,1,2,1,1,1,2,0,2,1,2,2,1,2,1,1,1,2,1,0,1,1,2,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2
20220306,0,0,0,1,2,0,2,1,1,1,2,1,2,1,2,0,2,1,2,2,2,2,2,1,2,2,2,1,2,1,0,1,0,2,1,0,1,2,1,1,1,2,1,1,1,1,2,2,0,2,0,0,0,0,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,0,1,2,1,0,0,2,1,0,1,0,0,0,0,2,1,2,0,1,0,1,0,1,2
20220308,1,1,2,1,0,1,1,2,1,2,1,0,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,0,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,0,1,2,0,2,1,2,1,0,1,2,1,2,1,2,1,2,2,1,2,0,2,1,1,2,1,2,1,2,1,1,1,2,1,0,1,1,1,2,1,0,1,0,1,0,1,2
20220310,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,0,2,0,2,1,2,1,2,0,2,1,1,1,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1,2,1,1,1,0,0,0,1,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,0,0,1,2,1,1,1,2,1,0,1,0,1,1
20220313,0,0,0,2,0,0,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,0,1,0,1,2,1,0,1,2,1,1,1,0,1,2,1,1,1,0,1,0,0,1,1,0,1,2,0,2,1,0,1,0,1,2,1,0,2,2,1,1,2,0,2,0,1,1,0,0,0,0,2,0,1,2,1,2,1,2,1,2,0,2,0,2,2,1,1,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0
20220315,0,1,2,1,2,0,0,1,0,1,2,0,1,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,0,1,2,0,0,1,0,1,2,0,0,2,2,1,1,0,0,1,0,1,2,1,0,2,2,1,1,1,1,0,1,0,1,2,0,1,1,2,1,0,1,2,1,2,1,2,0,1,2,1,2,0,1,1,1,0,1,0,2,0,0,1,0,1,2,0,0,0,0,0
20220317,1,1,2,2,2,1,1,1,2,1,0,1,2,2,2,2,1,1,1,0,1,0,1,0,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,2,1,2,2,2,2,1,2,1,2,1,2,2,0,0,0,0,0,2,2,2,2,1,2,1,0,1,0,1,0,2,1,2,1,2,1,1,0,1,2,1,2,1,1,2,1,0,1,1,2,1,2,0,0,1,1,2,0,0,0,1,0,1,2,1,2
20220320,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1,0,1,2,1,0,1,0,1,2,1,0,1,0,1,2,0,1,0,1,2,1,1,2,1,1,1,2,1,2,1,2,1,0,1,0,1,2,1,2,1,1,1,2,1,0,1,2,2,1,1,2,1,0,1,0,1,0,1,2,1,2,1,2,1,0,1,0,1,1,1,2,1,2,1,2,1,0,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2
20220322,2,2,1,1,1,1,2,1,1,1,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,2,2,0,2,0,0,0,2,1,1,1,2,1,0,1,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,1,2,1,2,0,1,1,1,1,2,2,2,0,1,0,2,1
20220324,1,2,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,1,2,1,0,1,0,0,2,0,0,0,1,1,2,1,2,2,1,1,1,0,1,0,0,0,0,0,2,0,1,0,2,0,0,1,1,0,1,2,1,2,1,1,2,1,2,2,1,0,0,0,0,0,1,0,2,0,0,0,1,2,1,1,1,1,1,2,1,0,0,0,1,2,1,1,1,2,2,0,0,0,0,0
20220327,1,0,1,2,1,2,1,2,1,2,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,0,2,0,1,2,0,2,1,0,1,1,1,2,1,0,1,0,1,1,2,2,0,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2
20220329,1,0,1,0,0,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,0,1,2,1,2,0,2,1,0,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,0,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,0,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,0,1,2,1,2,0,1,0,0,2,1,1,1,1,1,2,1
20220331,0,1,0,0,2,0,0,1,2,1,2,1,2,0,1,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,0,2,0,1,2,1,1,1,2,1,0,1,1,2,1,1,1,2
20220403,1,2,1,0,1,0,1,1,1,2,1,0,1,1,2,1,2,1,1,1,1,1,1,2,1,0,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,1,0,1,2,1,1,1,1,1,2,1,0,1,0,1,2,0,2,1,1,1,1,1,2,1,2,1,0,1,2,1,0,1,2,1,1,1,2,1,2,1,0,1,2,1,0,0,0,1,1,1,2,1,2,1,2,1,2,1,2
20220405,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,2,1,1,0,1,0,1,1,2,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,2,0,2,0,0,0,2,2,2,1,1,0,2,0,2,0,2,1,1,0,1,2,1,2,2,2,2,2,1,0,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,0,1,1,1,1
20220407,1,0,1,2,1,1,1,2,1,2,1,2,2,0,2,0,0,0,1,1,1,1,2,1,2,2,2,2,2,1,0,0,0,0,2,0,1,1,2,1,2,1,1,1,1,0,1,0,2,2,2,0,1,1,1,1,1,2,1,0,0,1,0,1,2,1,1,1,1,0,2,1,2,0,2,2,1,1,1,0,1,0,1,1,0,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,0,1,2,1,1
20220410,1,0,1,0,1,2,1,2,1,2,1,2,0,1,0,2,1,0,1,1,1,1,1,2,1,0,1,0,1,2,1,1,1,2,1,0,1,2,1,2,1,2,1,2,1,1,1,2,1,0,1,0,1,2,1,2,1,1,1,2,1,2,1,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,0,1,0,1,1,1
20220412,0,1,0,1,2,1,1,0,1,2,1,1,2,0,2,0,0,0,0,0,2,0,2,0,1,0,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,0,1,1,1,1,1,0,1,0,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,0,2,0,2,0,1,0,1,2,1,0,1,0,0,0,0,0,0,2,1,2,1,0,1,2,1,0,1,2,1,1,1,1,1,2,1,1,1,2,1,2
20220414,1,2,1,2,1,0,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,2,0,1,2,1,2,1,2,0,2,1,0,1,0,1,2,1,0,1,2,1,2,0,0,2,0,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,0,1,2,1,1,1,2,0,1,1,2,1,0,1,2,1,1,0,2,2,0,1,0,1,2,1,2,1,1,1,2,1,2,1,2,1,2
20220417,2,1,2,1,0,0,1,0,2,0,1,2,1,1,1,1,1,1,2,0,2,0,0,0,2,1,0,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,0,2,1,0,1,0,0,1,0,1,0,1,1,2,2,2,1,2,1,2,1,2,1,2,2,0,2,0,0,1,2,1,1,1,1,1,1,2,1,1,1,2,1,0,1,2,1,2,1,0,1,0,1,2,1,0,1,2,0,2,0,0,2,0,0,0
20220419,1,2,1,2,1,0,1,0,1,0,0,2,1,2,1,1,1,2,1,1,1,2,1,0,1,2,1,2,1,2,2,1,2,0,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,0,0,0,0,0,1,0,1,0,1,2,1,0,1,2,0,2,1,1,1,1,1,0,1,2,1,2,1,2,0,0,2,0,2,0,1,0,1,0,0,1,0,1,0,1,2,0,2,0,1,2,1,1,1,0,2,1,0,1
20220421,1,2,1,2,1,2,0,2,0,2,2,1,2,2,1,1,1,1,2,0,2,0,0,0,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0,2,2,2,2,2,1,0,1,0,1,2,0,2,0,2,0,2,1,0,1,0,1,2,1,1,0,1,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,2,0,2,0,1,1,1,1,1,1,2,2
20220424,0,0,2,1,2,0,1,2,2,0,1,2,2,1,2,1,1,1,1,0,2,1,0,1,1,2,1,2,1,2,1,1,1,1,2,2,2,0,0,0,2,0,2,1,0,1,0,1,2,0,1,0,0,1,0,1,0,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,2,1,0,1,0,1,2,1,1,1,2,1,0,1,0,1,0,0,0,0,2,1,1,1,2
20220426,0,1,1,0,1,0,0,1,0,1,0,1,0,2,1,2,1,2,1,1,1,1,1,2,2,2,1,0,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,0,0,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,0,2,0,0,0,1,2,0,1,1,2,0,0,0,1,2,1,1,1,2,1,0,1,2,0,2,0,1,2,1,0,0,1,0,2
20220428,2,1,1,0,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,0,1,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,1,1,1,1,2,1,2,1,0,0,2,0,0,0,2,1,2,1,2,1,1,0,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,1,2,0,2,0
20220501,1,2,1,2,1,2,2,1,0,1,0,0,2,2,2,2,1,1,2,1,1,1,1,1,1,0,2,0,0,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,0,1,1,1,2,1,0,1,0,1,0,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,0,1,0,1,1,1,1,1,1,1,2,2,0,2,0,2,1,1,1,2,1,0,1,1,2,1,0,1,2
20220503,1,2,1,1,1,2,0,2,1,2,1,0,1,0,1,0,1,2,2,1,2,1,2,1,1,1,2,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,0,0,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,0,1,0,0,2,2,2,1,1,1,1,1,1,0,1,0,2,0,2,2,0,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,0,0,2,0,2,1,0,0
