Date,contain10_1,contain10_2,aver_row1,aver_row2,aver_ball1,aver_ball2,same_level,all1_red_count,all1_count,less_order
20240218,True,True,0,0,0,0,0,2,7,0
20240220,False,True,0,0,0,0,0,1,4,0
20240222,False,False,0,0,0,0,0,1,6,0
20240225,False,True,0,0,0,0,0,2,2,0
20240227,True,False,0,0,0,0,0,4,5,0
20240229,True,False,0,0,0,0,0,3,3,0
20240303,False,False,0,0,0,0,0,1,2,0
20240305,False,True,0,0,0,0,0,0,0,0
20240307,False,False,0,0,0,0,0,0,0,0
20240310,False,True,0,0,0,0,0,1,2,0
20240312,False,False,0,0,0,0,0,1,1,0
20240314,False,True,0,0,0,0,0,4,4,0
20240317,False,True,0,0,0,0,0,2,2,0
20240319,False,False,0,0,0,0,0,1,2,0
20240321,False,True,0,0,0,0,1,2,3,0
20240324,True,True,0,0,0,0,0,2,12,0
20240326,False,False,0,0,0,0,0,2,3,0
20240328,False,False,0,0,0,0,0,3,7,0
20240331,False,False,0,0,0,0,0,2,5,0
20240402,True,False,0,0,0,0,0,2,3,0
20240404,False,True,0,0,0,0,0,1,1,0
20240407,False,False,0,0,0,0,0,3,5,0
20240409,True,False,0,0,0,0,0,2,3,0
20240411,True,True,0,0,0,0,0,2,6,0
20240414,False,False,0,0,0,0,0,1,3,0
20240416,True,False,0,0,0,0,0,2,9,0
20240418,True,True,0,0,0,0,0,4,5,0
20240421,False,False,0,0,0,0,0,2,3,0
20240423,False,True,0,0,0,0,0,2,5,0
20240425,True,False,0,0,0,0,0,3,5,0
20240428,False,False,0,0,0,0,0,2,2,0
20240430,False,False,0,0,0,0,0,4,8,0
20240502,False,False,0,0,0,0,0,1,2,0
20240505,False,False,0,0,0,0,0,1,1,0
20240507,True,True,0,0,0,0,0,4,6,0
20240509,False,True,0,0,0,0,0,1,1,0
20240512,True,False,0,0,0,0,0,2,5,0
20240514,False,False,0,0,0,0,0,1,1,0
20240516,False,True,0,0,0,0,0,2,7,0
20240519,True,True,0,0,0,0,0,4,7,0
20240521,True,False,0,0,0,0,1,4,7,0
20240523,True,True,0,0,0,0,0,4,6,0
20240526,False,False,0,0,0,0,0,1,2,0
20240528,False,False,0,0,0,0,0,0,0,0
20240530,True,True,0,0,0,0,0,4,4,0
20240602,False,False,0,0,0,0,0,0,0,0
20240604,True,False,0,0,0,0,0,4,5,0
20240606,True,True,0,0,0,0,0,4,9,0
20240609,True,True,0,0,0,0,0,2,6,0
20240611,False,True,0,0,0,0,0,3,3,0
20240613,False,False,0,0,0,0,0,1,2,0
20240616,True,True,0,0,0,0,0,2,3,0
20240618,False,True,0,0,0,0,0,2,2,0
20240620,True,False,0,0,0,0,0,3,5,0
20240623,False,False,0,0,0,0,0,2,3,0
20240625,True,False,0,0,0,0,0,2,2,0
20240627,False,True,0,0,0,0,0,2,2,0
20240630,False,True,0,0,0,0,0,2,4,0
20240702,True,False,0,0,0,0,0,2,6,0
20240704,True,False,0,0,0,0,0,4,7,0
20240707,True,False,0,0,0,0,0,1,10,0
20240709,True,False,0,0,0,0,0,4,9,0
20240711,False,False,0,0,0,0,0,2,3,0
20240714,True,False,0,0,0,0,0,4,5,0
20240716,False,False,0,0,0,0,0,3,3,0
20240718,True,True,0,0,0,0,0,3,4,0
20240721,False,False,0,0,0,0,1,2,8,0
20240723,False,False,0,0,0,0,0,1,5,0
20240725,False,False,0,0,0,0,0,2,2,0
20240728,True,True,0,0,0,0,0,4,5,0
20240730,True,False,0,0,0,0,0,4,8,0
20240801,False,False,0,0,0,0,0,2,2,0
20240804,False,False,0,0,0,0,0,2,8,0
20240806,False,False,0,0,0,0,0,1,2,0
20240808,False,False,0,0,0,0,0,2,2,0
20240811,True,False,0,0,0,0,0,3,6,0
20240813,True,False,0,0,0,0,0,1,2,0
20240815,False,False,0,0,0,0,0,1,1,0
20240818,False,True,0,0,0,0,1,3,6,0
20240820,False,False,0,0,0,0,1,3,5,0
20240822,True,False,0,0,0,0,1,3,5,0
20240825,False,True,0,0,0,0,0,3,3,0
20240827,False,True,0,0,0,0,0,3,6,0
20240829,False,False,0,0,0,0,0,2,4,0
20240901,False,False,0,0,0,0,0,2,3,0
20240903,False,False,0,0,0,0,0,0,0,0
